booking_id,asset_tag,asset_name,booking_date,weekday,start_hour,duration_minutes,booked_by,status
BK-02106,AF-0272,Generator,2026-01-19,Monday,9,90,E-0021,Completed
BK-02107,AF-0272,Generator,2025-10-08,Wednesday,14,30,E-0033,Completed
BK-02108,AF-0272,Generator,2025-12-08,Monday,14,60,E-0044,Cancelled
BK-02109,AF-0272,Generator,2026-04-08,Wednesday,12,60,E-0044,Completed
BK-02110,AF-0272,Generator,2026-02-26,Thursday,11,90,E-0059,Completed
BK-02111,AF-0272,Generator,2026-01-17,Saturday,9,60,E-0055,Completed
BK-02112,AF-0272,Generator,2025-08-19,Tuesday,14,120,E-0040,Completed
BK-02113,AF-0272,Generator,2026-03-11,Wednesday,9,90,E-0006,Completed
BK-02114,AF-0272,Generator,2026-06-08,Monday,15,90,E-0020,Completed
BK-02115,AF-0272,Generator,2026-05-22,Friday,11,90,E-0015,Completed
BK-02116,AF-0272,Generator,2025-09-02,Tuesday,15,60,E-0052,Completed
BK-02117,AF-0272,Generator,2026-03-26,Thursday,11,30,E-0059,Completed
BK-02118,AF-0272,Generator,2025-08-22,Friday,16,30,E-0050,Completed
BK-02119,AF-0272,Generator,2025-12-24,Wednesday,16,120,E-0013,Completed
BK-02120,AF-0272,Generator,2026-02-24,Tuesday,14,30,E-0002,Completed
BK-02121,AF-0272,Generator,2025-07-15,Tuesday,14,60,E-0009,Cancelled
BK-02122,AF-0272,Generator,2025-10-22,Wednesday,10,60,E-0026,Completed
BK-02123,AF-0272,Generator,2026-02-10,Tuesday,11,60,E-0037,Completed
BK-02124,AF-0272,Generator,2026-06-02,Tuesday,10,30,E-0053,Completed
BK-02125,AF-0272,Generator,2026-05-13,Wednesday,14,30,E-0039,Completed
BK-02126,AF-0272,Generator,2026-07-02,Thursday,16,30,E-0052,Completed
BK-02127,AF-0273,Compressor,2025-07-21,Monday,17,90,E-0019,Completed
BK-02128,AF-0273,Compressor,2025-12-25,Thursday,9,30,E-0041,Completed
BK-02129,AF-0273,Compressor,2026-01-29,Thursday,15,60,E-0011,Completed
BK-02130,AF-0273,Compressor,2025-07-23,Wednesday,17,30,E-0039,Completed
BK-02131,AF-0273,Compressor,2026-04-03,Friday,12,90,E-0008,Completed
BK-02132,AF-0273,Compressor,2025-10-10,Friday,14,30,E-0023,Completed
BK-02133,AF-0273,Compressor,2025-09-18,Thursday,12,60,E-0004,Completed
BK-02134,AF-0273,Compressor,2025-11-13,Thursday,14,60,E-0016,Completed
BK-02135,AF-0273,Compressor,2025-08-18,Monday,11,30,E-0037,Completed
BK-02136,AF-0273,Compressor,2026-04-16,Thursday,14,60,E-0048,Completed
BK-02137,AF-0273,Compressor,2025-11-12,Wednesday,9,60,E-0033,Completed
BK-02138,AF-0273,Compressor,2025-10-30,Thursday,14,60,E-0055,Completed
BK-02139,AF-0273,Compressor,2025-12-04,Thursday,11,60,E-0048,Completed
BK-02140,AF-0273,Compressor,2026-04-08,Wednesday,10,30,E-0038,Completed
BK-02141,AF-0273,Compressor,2025-08-05,Tuesday,14,30,E-0028,Completed
BK-02142,AF-0273,Compressor,2025-12-26,Friday,10,60,E-0006,Completed
BK-02143,AF-0273,Compressor,2025-08-28,Thursday,13,30,E-0054,Cancelled
BK-02144,AF-0273,Compressor,2026-01-27,Tuesday,10,60,E-0027,Completed
BK-02145,AF-0274,Meeting Table,2025-09-17,Wednesday,15,90,E-0018,Cancelled
BK-02146,AF-0274,Meeting Table,2025-10-23,Thursday,10,30,E-0053,Completed
BK-02147,AF-0274,Meeting Table,2025-11-26,Wednesday,10,60,E-0037,Completed
BK-02148,AF-0274,Meeting Table,2025-12-27,Saturday,17,60,E-0044,Completed
BK-02149,AF-0274,Meeting Table,2025-07-15,Tuesday,13,60,E-0049,Completed
BK-02150,AF-0274,Meeting Table,2026-03-25,Wednesday,15,90,E-0047,Completed
BK-02151,AF-0274,Meeting Table,2026-01-05,Monday,15,60,E-0039,Completed
BK-02152,AF-0274,Meeting Table,2025-09-29,Monday,11,60,E-0043,Completed
BK-02153,AF-0274,Meeting Table,2026-06-09,Tuesday,10,90,E-0045,Completed
BK-02154,AF-0274,Meeting Table,2025-11-07,Friday,15,30,E-0009,Completed
BK-02155,AF-0274,Meeting Table,2025-08-20,Wednesday,9,30,E-0014,Completed
BK-02156,AF-0274,Meeting Table,2026-04-18,Saturday,9,30,E-0012,Completed
BK-02157,AF-0274,Meeting Table,2026-01-14,Wednesday,9,30,E-0009,Completed
BK-02158,AF-0274,Meeting Table,2026-04-20,Monday,10,90,E-0049,Completed
BK-02159,AF-0274,Meeting Table,2026-02-17,Tuesday,15,60,E-0048,Completed
BK-02160,AF-0274,Meeting Table,2025-08-14,Thursday,14,120,E-0049,Completed
BK-02161,AF-0274,Meeting Table,2025-08-22,Friday,11,30,E-0056,Completed
BK-02162,AF-0274,Meeting Table,2026-06-09,Tuesday,17,90,E-0005,Completed
BK-02163,AF-0274,Meeting Table,2025-10-07,Tuesday,10,60,E-0007,Completed
BK-02164,AF-0274,Meeting Table,2026-03-10,Tuesday,10,30,E-0059,Completed
BK-02165,AF-0274,Meeting Table,2025-09-20,Saturday,15,60,E-0044,Completed
BK-02166,AF-0274,Meeting Table,2026-06-08,Monday,15,120,E-0033,Completed
BK-02167,AF-0274,Meeting Table,2026-04-27,Monday,14,60,E-0035,Completed
BK-02168,AF-0274,Meeting Table,2025-07-17,Thursday,16,30,E-0038,Completed
BK-02169,AF-0274,Meeting Table,2026-06-19,Friday,14,60,E-0011,Cancelled
BK-02170,AF-0274,Meeting Table,2026-03-02,Monday,10,90,E-0040,Completed
BK-02171,AF-0274,Meeting Table,2026-03-13,Friday,17,30,E-0001,Completed
BK-02172,AF-0274,Meeting Table,2026-04-22,Wednesday,16,30,E-0024,Completed
BK-02173,AF-0274,Meeting Table,2026-03-05,Thursday,14,60,E-0033,Completed
BK-02174,AF-0274,Meeting Table,2026-04-30,Thursday,12,60,E-0002,Completed
BK-02175,AF-0275,Generator,2025-12-12,Friday,11,30,E-0003,Completed
BK-02176,AF-0276,Pallet Jack,2026-07-08,Wednesday,13,60,E-0034,Completed
BK-02177,AF-0278,Bookshelf,2026-03-05,Thursday,10,60,E-0055,Completed
BK-02178,AF-0278,Bookshelf,2026-04-09,Thursday,15,30,E-0039,Completed
BK-02179,AF-0278,Bookshelf,2026-02-24,Tuesday,13,90,E-0017,Completed
BK-02180,AF-0279,Pickup Truck,2025-10-30,Thursday,11,60,E-0036,Completed
BK-02181,AF-0279,Pickup Truck,2026-04-07,Tuesday,14,60,E-0018,Completed
BK-02182,AF-0279,Pickup Truck,2026-02-03,Tuesday,9,30,E-0021,Completed
BK-02183,AF-0279,Pickup Truck,2025-07-26,Saturday,12,90,E-0016,Completed
BK-02184,AF-0279,Pickup Truck,2026-01-13,Tuesday,17,90,E-0023,Completed
BK-02185,AF-0279,Pickup Truck,2026-06-27,Saturday,13,90,E-0024,Completed
BK-02186,AF-0279,Pickup Truck,2026-06-01,Monday,10,60,E-0006,Completed
BK-02187,AF-0279,Pickup Truck,2025-10-20,Monday,15,30,E-0034,Completed
BK-02188,AF-0279,Pickup Truck,2026-01-27,Tuesday,13,60,E-0016,Completed
BK-02189,AF-0279,Pickup Truck,2026-05-12,Tuesday,12,30,E-0011,Completed
BK-02190,AF-0279,Pickup Truck,2025-09-02,Tuesday,9,60,E-0033,Completed
BK-02191,AF-0279,Pickup Truck,2025-08-05,Tuesday,11,60,E-0005,Completed
BK-02192,AF-0279,Pickup Truck,2026-02-12,Thursday,15,60,E-0043,Completed
BK-02193,AF-0279,Pickup Truck,2025-12-03,Wednesday,10,90,E-0021,Completed
BK-02194,AF-0279,Pickup Truck,2026-05-28,Thursday,15,30,E-0037,Completed
BK-02195,AF-0279,Pickup Truck,2025-08-13,Wednesday,17,60,E-0033,Completed
BK-02196,AF-0279,Pickup Truck,2025-10-13,Monday,17,120,E-0025,Completed
BK-02197,AF-0279,Pickup Truck,2026-01-27,Tuesday,16,30,E-0012,Completed
BK-02198,AF-0279,Pickup Truck,2026-05-20,Wednesday,15,30,E-0041,Completed
BK-02199,AF-0279,Pickup Truck,2025-09-22,Monday,12,60,E-0029,Completed
BK-02200,AF-0279,Pickup Truck,2025-11-06,Thursday,9,30,E-0044,Completed
BK-02201,AF-0279,Pickup Truck,2026-07-01,Wednesday,10,90,E-0043,Completed
BK-02202,AF-0279,Pickup Truck,2025-12-08,Monday,10,60,E-0013,Completed
BK-02203,AF-0279,Pickup Truck,2026-05-30,Saturday,10,60,E-0006,Completed
BK-02204,AF-0279,Pickup Truck,2026-03-19,Thursday,13,60,E-0006,Completed
BK-02205,AF-0279,Pickup Truck,2025-10-30,Thursday,16,30,E-0047,Completed
BK-02206,AF-0279,Pickup Truck,2026-03-12,Thursday,12,90,E-0041,Completed
BK-02207,AF-0279,Pickup Truck,2025-12-15,Monday,10,30,E-0054,Completed
BK-02208,AF-0279,Pickup Truck,2026-04-02,Thursday,14,90,E-0012,Completed
BK-02209,AF-0279,Pickup Truck,2026-06-05,Friday,14,60,E-0020,Completed
BK-02210,AF-0279,Pickup Truck,2025-11-13,Thursday,11,60,E-0059,Completed
BK-02211,AF-0279,Pickup Truck,2025-12-25,Thursday,14,60,E-0021,Completed
BK-02212,AF-0279,Pickup Truck,2026-04-10,Friday,9,120,E-0004,Completed
BK-02213,AF-0279,Pickup Truck,2026-07-10,Friday,16,60,E-0060,Completed
BK-02214,AF-0279,Pickup Truck,2025-12-05,Friday,15,120,E-0040,Completed
BK-02215,AF-0279,Pickup Truck,2025-09-01,Monday,17,60,E-0032,Completed
BK-02216,AF-0279,Pickup Truck,2025-11-27,Thursday,9,90,E-0015,Completed
BK-02217,AF-0279,Pickup Truck,2025-09-12,Friday,11,30,E-0046,Completed
BK-02218,AF-0279,Pickup Truck,2026-02-19,Thursday,11,60,E-0012,Completed
BK-02219,AF-0279,Pickup Truck,2025-09-29,Monday,15,30,E-0039,Completed
BK-02220,AF-0279,Pickup Truck,2026-01-08,Thursday,10,60,E-0008,Completed
BK-02221,AF-0279,Pickup Truck,2026-03-16,Monday,14,30,E-0043,Completed
BK-02222,AF-0283,Sedan Car,2026-05-25,Monday,12,60,E-0029,Completed
BK-02223,AF-0283,Sedan Car,2025-09-08,Monday,16,30,E-0059,Completed
BK-02224,AF-0283,Sedan Car,2026-01-26,Monday,17,60,E-0046,Completed
BK-02225,AF-0283,Sedan Car,2025-11-21,Friday,9,30,E-0056,Completed
BK-02226,AF-0283,Sedan Car,2026-02-23,Monday,16,90,E-0060,Completed
BK-02227,AF-0283,Sedan Car,2025-11-06,Thursday,11,30,E-0021,Completed
BK-02228,AF-0283,Sedan Car,2026-03-18,Wednesday,13,30,E-0050,Completed
BK-02229,AF-0283,Sedan Car,2025-09-03,Wednesday,14,60,E-0045,Completed
BK-02230,AF-0283,Sedan Car,2026-02-27,Friday,15,60,E-0057,Completed
BK-02231,AF-0283,Sedan Car,2026-01-26,Monday,11,60,E-0024,Completed
BK-02232,AF-0283,Sedan Car,2025-08-17,Sunday,11,60,E-0057,Completed
BK-02233,AF-0283,Sedan Car,2025-07-25,Friday,11,60,E-0016,Completed
BK-02234,AF-0283,Sedan Car,2025-08-21,Thursday,16,120,E-0045,Completed
BK-02235,AF-0283,Sedan Car,2025-11-12,Wednesday,11,30,E-0016,Completed
BK-02236,AF-0283,Sedan Car,2026-05-04,Monday,12,60,E-0021,Completed
BK-02237,AF-0283,Sedan Car,2026-04-24,Friday,14,90,E-0036,Completed
BK-02238,AF-0283,Sedan Car,2026-07-01,Wednesday,13,60,E-0015,Completed
BK-02239,AF-0283,Sedan Car,2026-06-01,Monday,17,120,E-0046,Completed
BK-02240,AF-0283,Sedan Car,2025-08-28,Thursday,10,30,E-0011,Completed
BK-02241,AF-0287,Pallet Jack,2026-04-15,Wednesday,10,120,E-0001,Completed
BK-02242,AF-0290,Forklift,2025-10-06,Monday,14,90,E-0051,Completed
BK-02243,AF-0290,Forklift,2025-12-24,Wednesday,16,30,E-0014,Completed
BK-02244,AF-0290,Forklift,2025-09-02,Tuesday,12,60,E-0049,Completed
BK-02245,AF-0290,Forklift,2026-05-20,Wednesday,14,30,E-0022,Completed
BK-02246,AF-0290,Forklift,2025-10-24,Friday,15,120,E-0014,Completed
BK-02247,AF-0290,Forklift,2025-12-17,Wednesday,9,60,E-0022,Completed
BK-02248,AF-0290,Forklift,2025-08-13,Wednesday,11,60,E-0018,Completed
BK-02249,AF-0290,Forklift,2025-10-02,Thursday,16,60,E-0034,Completed
BK-02250,AF-0290,Forklift,2026-05-19,Tuesday,12,60,E-0038,Completed
BK-02251,AF-0290,Forklift,2026-03-21,Saturday,17,60,E-0028,Completed
BK-02252,AF-0290,Forklift,2025-11-06,Thursday,15,60,E-0049,Completed
BK-02253,AF-0290,Forklift,2025-11-17,Monday,16,30,E-0007,Completed
BK-02254,AF-0290,Forklift,2025-08-12,Tuesday,14,90,E-0049,Completed
BK-02255,AF-0290,Forklift,2026-04-16,Thursday,12,60,E-0029,Completed
BK-02256,AF-0290,Forklift,2025-11-28,Friday,17,30,E-0042,Completed
BK-02257,AF-0290,Forklift,2026-03-04,Wednesday,13,60,E-0036,Completed
BK-02258,AF-0290,Forklift,2026-03-19,Thursday,10,90,E-0057,Completed
BK-02259,AF-0290,Forklift,2026-03-31,Tuesday,16,60,E-0024,Completed
BK-02260,AF-0290,Forklift,2026-01-27,Tuesday,17,30,E-0047,Completed
BK-02261,AF-0290,Forklift,2025-11-12,Wednesday,10,90,E-0023,Completed
BK-02262,AF-0290,Forklift,2025-09-30,Tuesday,16,120,E-0059,Completed
BK-02263,AF-0290,Forklift,2025-08-21,Thursday,16,30,E-0033,Completed
BK-02264,AF-0290,Forklift,2026-06-17,Wednesday,10,30,E-0049,Completed
BK-02265,AF-0290,Forklift,2025-10-08,Wednesday,11,30,E-0051,Completed
BK-02266,AF-0290,Forklift,2025-08-01,Friday,11,30,E-0013,Completed
BK-02267,AF-0290,Forklift,2025-08-12,Tuesday,10,60,E-0005,Completed
BK-02268,AF-0290,Forklift,2025-07-31,Thursday,14,90,E-0003,Completed
BK-02269,AF-0290,Forklift,2026-06-04,Thursday,17,60,E-0053,Completed
BK-02270,AF-0290,Forklift,2025-10-06,Monday,17,90,E-0041,Completed
BK-02271,AF-0290,Forklift,2026-06-05,Friday,10,60,E-0055,Cancelled
BK-02272,AF-0290,Forklift,2026-04-20,Monday,15,30,E-0040,Completed
BK-02273,AF-0290,Forklift,2026-03-13,Friday,17,120,E-0010,Completed
BK-02274,AF-0290,Forklift,2026-02-05,Thursday,13,60,E-0016,Completed
BK-02275,AF-0290,Forklift,2025-08-06,Wednesday,14,60,E-0036,Completed
BK-02276,AF-0290,Forklift,2025-11-05,Wednesday,16,60,E-0040,Completed
BK-02277,AF-0290,Forklift,2026-02-09,Monday,17,60,E-0032,Completed
BK-02278,AF-0290,Forklift,2026-01-21,Wednesday,11,30,E-0041,Completed
BK-02279,AF-0291,Meeting Table,2026-04-28,Tuesday,15,30,E-0016,Completed
BK-02280,AF-0291,Meeting Table,2026-03-21,Saturday,11,60,E-0041,Completed
BK-02281,AF-0291,Meeting Table,2026-06-08,Monday,16,30,E-0038,Completed
BK-02282,AF-0291,Meeting Table,2026-03-04,Wednesday,11,90,E-0014,Completed
BK-02283,AF-0291,Meeting Table,2025-12-31,Wednesday,11,90,E-0034,Completed
BK-02284,AF-0291,Meeting Table,2026-05-20,Wednesday,10,30,E-0008,Cancelled
BK-02285,AF-0291,Meeting Table,2026-03-05,Thursday,10,30,E-0001,Completed
BK-02286,AF-0291,Meeting Table,2026-02-24,Tuesday,15,60,E-0034,Completed
BK-02287,AF-0291,Meeting Table,2025-12-04,Thursday,15,60,E-0039,Completed
BK-02288,AF-0291,Meeting Table,2026-05-31,Sunday,15,30,E-0032,Completed
BK-02289,AF-0291,Meeting Table,2025-07-18,Friday,10,30,E-0043,Completed
BK-02290,AF-0291,Meeting Table,2026-01-20,Tuesday,11,60,E-0057,Completed
BK-02291,AF-0291,Meeting Table,2026-02-23,Monday,14,30,E-0053,Completed
BK-02292,AF-0291,Meeting Table,2025-07-28,Monday,16,30,E-0050,Completed
BK-02293,AF-0291,Meeting Table,2026-04-30,Thursday,10,90,E-0053,Completed
BK-02294,AF-0291,Meeting Table,2026-02-02,Monday,10,90,E-0030,Completed
BK-02295,AF-0291,Meeting Table,2025-08-15,Friday,11,60,E-0035,Completed
BK-02296,AF-0291,Meeting Table,2025-09-01,Monday,14,90,E-0042,Completed
BK-02297,AF-0291,Meeting Table,2025-07-29,Tuesday,14,120,E-0018,Completed
BK-02298,AF-0291,Meeting Table,2026-06-30,Tuesday,15,60,E-0007,Completed
BK-02299,AF-0291,Meeting Table,2025-12-23,Tuesday,10,60,E-0036,Completed
BK-02300,AF-0291,Meeting Table,2025-09-11,Thursday,13,30,E-0025,Completed
BK-02301,AF-0291,Meeting Table,2025-08-26,Tuesday,12,90,E-0036,Completed
BK-02302,AF-0291,Meeting Table,2026-06-24,Wednesday,11,60,E-0022,Completed
BK-02303,AF-0291,Meeting Table,2026-04-13,Monday,15,60,E-0058,Completed
BK-02304,AF-0291,Meeting Table,2026-02-26,Thursday,11,60,E-0007,Completed
BK-02305,AF-0291,Meeting Table,2026-05-20,Wednesday,14,120,E-0018,Completed
BK-02306,AF-0291,Meeting Table,2025-08-26,Tuesday,13,30,E-0008,Completed
BK-02307,AF-0291,Meeting Table,2025-08-19,Tuesday,10,30,E-0018,Completed
BK-02308,AF-0291,Meeting Table,2025-08-12,Tuesday,16,60,E-0042,Completed
BK-02309,AF-0291,Meeting Table,2025-07-20,Sunday,14,90,E-0011,Completed
BK-02310,AF-0291,Meeting Table,2026-01-13,Tuesday,14,90,E-0044,Completed
BK-02311,AF-0291,Meeting Table,2026-05-05,Tuesday,12,60,E-0016,Completed
BK-02312,AF-0294,Scooter,2025-11-12,Wednesday,15,30,E-0035,Completed
BK-02313,AF-0294,Scooter,2026-03-28,Saturday,10,120,E-0015,Completed
BK-02314,AF-0294,Scooter,2025-10-17,Friday,13,90,E-0017,Completed
BK-02315,AF-0294,Scooter,2026-03-16,Monday,16,90,E-0006,Completed
BK-02316,AF-0294,Scooter,2025-10-18,Saturday,12,60,E-0041,Completed
BK-02317,AF-0294,Scooter,2026-05-18,Monday,10,90,E-0029,Completed
BK-02318,AF-0294,Scooter,2025-11-04,Tuesday,11,30,E-0006,Completed
BK-02319,AF-0294,Scooter,2026-01-27,Tuesday,15,60,E-0052,Completed
BK-02320,AF-0294,Scooter,2026-04-06,Monday,10,60,E-0058,Completed
BK-02321,AF-0294,Scooter,2025-10-21,Tuesday,9,90,E-0020,Cancelled
BK-02322,AF-0294,Scooter,2026-03-09,Monday,14,60,E-0020,Completed
BK-02323,AF-0294,Scooter,2025-12-26,Friday,10,30,E-0014,Completed
BK-02324,AF-0294,Scooter,2025-12-17,Wednesday,16,30,E-0025,Completed
BK-02325,AF-0297,Sedan Car,2025-08-22,Friday,10,90,E-0001,Completed
BK-02326,AF-0297,Sedan Car,2026-01-28,Wednesday,16,30,E-0043,Completed
BK-02327,AF-0297,Sedan Car,2026-04-24,Friday,16,30,E-0057,Completed
BK-02328,AF-0297,Sedan Car,2026-06-29,Monday,13,60,E-0041,Completed
BK-02329,AF-0297,Sedan Car,2026-01-28,Wednesday,17,60,E-0040,Completed
BK-02330,AF-0297,Sedan Car,2026-05-28,Thursday,10,90,E-0020,Completed
BK-02331,AF-0297,Sedan Car,2026-04-07,Tuesday,15,60,E-0024,Completed
BK-02332,AF-0297,Sedan Car,2025-08-01,Friday,15,120,E-0042,Completed
BK-02333,AF-0297,Sedan Car,2026-03-03,Tuesday,14,120,E-0002,Completed
BK-02334,AF-0297,Sedan Car,2025-11-13,Thursday,12,60,E-0017,Completed
BK-02335,AF-0297,Sedan Car,2026-02-12,Thursday,15,90,E-0017,Cancelled
BK-02336,AF-0297,Sedan Car,2025-07-14,Monday,15,60,E-0020,Completed
BK-02337,AF-0297,Sedan Car,2025-08-01,Friday,14,60,E-0045,Completed
BK-02338,AF-0297,Sedan Car,2026-05-19,Tuesday,15,60,E-0046,Completed
BK-02339,AF-0297,Sedan Car,2026-03-29,Sunday,14,30,E-0049,Completed
BK-02340,AF-0297,Sedan Car,2025-11-09,Sunday,9,30,E-0002,Cancelled
BK-02341,AF-0297,Sedan Car,2025-08-21,Thursday,10,30,E-0017,Completed
BK-02342,AF-0297,Sedan Car,2026-04-22,Wednesday,11,60,E-0005,Completed
BK-02343,AF-0297,Sedan Car,2025-11-25,Tuesday,10,30,E-0004,Completed
BK-02344,AF-0300,Compressor,2026-03-10,Tuesday,10,90,E-0005,Completed
BK-02345,AF-0300,Compressor,2025-08-27,Wednesday,16,60,E-0022,Completed
BK-02346,AF-0300,Compressor,2026-06-26,Friday,14,120,E-0049,Completed
BK-02347,AF-0300,Compressor,2025-12-22,Monday,14,60,E-0055,Completed
BK-02348,AF-0300,Compressor,2025-10-07,Tuesday,10,60,E-0020,Completed
BK-02349,AF-0300,Compressor,2025-08-12,Tuesday,11,30,E-0048,Completed
BK-02350,AF-0300,Compressor,2025-11-14,Friday,11,60,E-0012,Completed
BK-02351,AF-0300,Compressor,2025-07-15,Tuesday,11,60,E-0017,Completed
BK-02352,AF-0300,Compressor,2025-10-15,Wednesday,14,60,E-0035,Completed
BK-02353,AF-0300,Compressor,2026-02-12,Thursday,11,30,E-0005,Completed
BK-02354,AF-0300,Compressor,2026-06-16,Tuesday,16,30,E-0055,Cancelled
BK-02355,AF-0300,Compressor,2025-09-15,Monday,10,90,E-0024,Completed
BK-02356,AF-0300,Compressor,2026-01-28,Wednesday,10,90,E-0011,Completed
BK-02357,AF-0300,Compressor,2026-04-07,Tuesday,15,30,E-0040,Completed
BK-02358,AF-0300,Compressor,2025-11-11,Tuesday,15,30,E-0022,Completed
BK-02359,AF-0300,Compressor,2026-02-08,Sunday,15,90,E-0003,Completed
BK-02360,AF-0300,Compressor,2026-02-25,Wednesday,14,60,E-0039,Completed
BK-02361,AF-0300,Compressor,2025-12-03,Wednesday,9,60,E-0025,Completed
BK-02362,AF-0300,Compressor,2025-07-25,Friday,14,120,E-0016,Completed
BK-02363,AF-0300,Compressor,2026-07-10,Friday,9,120,E-0013,Completed
BK-02364,AF-0300,Compressor,2025-08-29,Friday,12,60,E-0004,Completed
BK-02365,AF-0300,Compressor,2026-06-01,Monday,17,120,E-0033,Cancelled
BK-02366,AF-0300,Compressor,2025-07-21,Monday,11,60,E-0056,Completed
BK-02367,AF-0300,Compressor,2026-03-06,Friday,14,60,E-0047,Completed
BK-02368,AF-0300,Compressor,2026-03-23,Monday,14,30,E-0022,Completed
BK-02369,AF-0300,Compressor,2025-09-30,Tuesday,17,120,E-0014,Completed
BK-02370,AF-0301,Scooter,2026-03-06,Friday,10,90,E-0028,Completed
BK-02371,AF-0303,Pallet Jack,2025-11-18,Tuesday,13,60,E-0038,Completed
BK-02372,AF-0303,Pallet Jack,2026-02-04,Wednesday,14,30,E-0053,Completed
BK-02373,AF-0303,Pallet Jack,2025-08-27,Wednesday,10,60,E-0054,Completed
BK-02374,AF-0303,Pallet Jack,2025-08-29,Friday,14,60,E-0048,Completed
BK-02375,AF-0303,Pallet Jack,2026-04-20,Monday,16,60,E-0006,Completed
BK-02376,AF-0303,Pallet Jack,2026-06-02,Tuesday,10,60,E-0021,Completed
BK-02377,AF-0303,Pallet Jack,2026-06-17,Wednesday,10,90,E-0011,Completed
BK-02378,AF-0303,Pallet Jack,2026-02-16,Monday,10,60,E-0009,Completed
BK-02379,AF-0303,Pallet Jack,2026-01-08,Thursday,11,30,E-0055,Completed
BK-02380,AF-0303,Pallet Jack,2025-10-15,Wednesday,12,90,E-0025,Completed
BK-02381,AF-0303,Pallet Jack,2025-09-25,Thursday,12,60,E-0053,Completed
BK-02382,AF-0303,Pallet Jack,2026-07-10,Friday,10,30,E-0019,Completed
BK-02383,AF-0303,Pallet Jack,2025-10-10,Friday,16,60,E-0030,Completed
BK-02384,AF-0303,Pallet Jack,2025-08-11,Monday,10,90,E-0043,Completed
BK-02385,AF-0303,Pallet Jack,2025-08-20,Wednesday,14,30,E-0051,Completed
BK-02386,AF-0303,Pallet Jack,2026-03-30,Monday,11,120,E-0008,Completed
BK-02387,AF-0304,Forklift,2026-04-30,Thursday,14,60,E-0049,Completed
BK-02388,AF-0304,Forklift,2026-03-13,Friday,9,30,E-0054,Completed
BK-02389,AF-0304,Forklift,2025-09-11,Thursday,14,30,E-0002,Cancelled
BK-02390,AF-0304,Forklift,2025-11-25,Tuesday,10,30,E-0034,Completed
BK-02391,AF-0304,Forklift,2026-02-18,Wednesday,12,90,E-0036,Completed
BK-02392,AF-0304,Forklift,2026-05-05,Tuesday,17,90,E-0034,Completed
BK-02393,AF-0304,Forklift,2026-04-21,Tuesday,11,120,E-0033,Completed
BK-02394,AF-0304,Forklift,2026-02-18,Wednesday,15,30,E-0046,Completed
BK-02395,AF-0304,Forklift,2026-04-29,Wednesday,13,30,E-0017,Completed
BK-02396,AF-0304,Forklift,2025-07-31,Thursday,11,60,E-0020,Completed
BK-02397,AF-0304,Forklift,2025-10-09,Thursday,10,30,E-0032,Completed
BK-02398,AF-0304,Forklift,2026-05-28,Thursday,10,30,E-0023,Completed
BK-02399,AF-0304,Forklift,2026-06-15,Monday,9,30,E-0053,Completed
BK-02400,AF-0304,Forklift,2025-11-21,Friday,11,90,E-0042,Completed
BK-02401,AF-0304,Forklift,2025-12-01,Monday,14,60,E-0047,Completed
BK-02402,AF-0304,Forklift,2025-10-09,Thursday,12,30,E-0060,Completed
BK-02403,AF-0304,Forklift,2026-03-31,Tuesday,15,60,E-0031,Completed
BK-02404,AF-0304,Forklift,2026-03-23,Monday,9,30,E-0059,Completed
BK-02405,AF-0304,Forklift,2026-01-07,Wednesday,12,90,E-0055,Completed
BK-02406,AF-0304,Forklift,2026-06-11,Thursday,13,60,E-0055,Cancelled
BK-02407,AF-0308,Delivery Van,2026-06-03,Wednesday,15,60,E-0018,Completed
BK-02408,AF-0308,Delivery Van,2025-09-23,Tuesday,10,60,E-0009,Completed
BK-02409,AF-0308,Delivery Van,2025-09-24,Wednesday,10,90,E-0013,Cancelled
BK-02410,AF-0308,Delivery Van,2026-05-29,Friday,12,90,E-0024,Completed
BK-02411,AF-0308,Delivery Van,2026-01-28,Wednesday,14,90,E-0040,Completed
BK-02412,AF-0308,Delivery Van,2026-05-27,Wednesday,17,30,E-0034,Completed
BK-02413,AF-0308,Delivery Van,2025-07-22,Tuesday,15,120,E-0001,Completed
BK-02414,AF-0308,Delivery Van,2025-09-19,Friday,10,60,E-0032,Completed
BK-02415,AF-0308,Delivery Van,2026-04-22,Wednesday,9,30,E-0022,Completed
BK-02416,AF-0308,Delivery Van,2025-07-17,Thursday,17,60,E-0019,Completed
BK-02417,AF-0308,Delivery Van,2026-01-26,Monday,10,30,E-0038,Completed
BK-02418,AF-0308,Delivery Van,2025-10-24,Friday,10,30,E-0027,Cancelled
BK-02419,AF-0308,Delivery Van,2025-07-25,Friday,11,90,E-0059,Completed
BK-02420,AF-0308,Delivery Van,2026-04-06,Monday,10,90,E-0016,Completed
BK-02421,AF-0308,Delivery Van,2026-04-22,Wednesday,11,30,E-0060,Completed
BK-02422,AF-0308,Delivery Van,2026-03-24,Tuesday,12,60,E-0005,Completed
BK-02423,AF-0308,Delivery Van,2026-02-10,Tuesday,13,60,E-0058,Completed
BK-02424,AF-0308,Delivery Van,2025-08-27,Wednesday,14,30,E-0010,Completed
BK-02425,AF-0308,Delivery Van,2026-03-23,Monday,17,30,E-0023,Completed
BK-02426,AF-0308,Delivery Van,2026-04-10,Friday,11,60,E-0035,Completed
